unique_id,ds,Naive,SeasonalNaive,Drift,AutoETS,AutoARIMA
hotel_42,2023-07-12,0.7611336032388664,0.8947368421052632,0.7667496192846265,0.729934100857925,0.7416572027452681
hotel_42,2023-07-13,0.7611336032388664,0.7732793522267206,0.7672176206217731,0.7286381490529169,0.6963900774589553
hotel_42,2023-07-14,0.7611336032388664,0.7611336032388664,0.7676856219589199,0.7949672543119111,0.6989275351143955
hotel_42,2023-07-15,0.7611336032388664,0.902834008097166,0.7681536232960665,0.9032813225244133,0.7036971634129743
hotel_42,2023-07-16,0.7611336032388664,0.38461538461538464,0.7686216246332132,0.5510395344140244,0.5993552502907592
hotel_42,2023-07-17,0.7611336032388664,0.7246963562753036,0.7690896259703599,0.6371076666006144,0.6481961784790974
hotel_42,2023-07-18,0.7611336032388664,0.97165991902834,0.7695576273075065,0.7508310356294376,0.6923163898267846
hotel_42,2023-07-19,0.7611336032388664,0.8947368421052632,0.7700256286446532,0.729934100857925,0.7046972137544588
hotel_42,2023-07-20,0.7611336032388664,0.7732793522267206,0.7704936299817999,0.7286381490529169,0.6775483303242341
hotel_42,2023-07-21,0.7611336032388664,0.7611336032388664,0.7709616313189466,0.7949672543119111,0.6849408373263632
hotel_42,2023-07-22,0.7611336032388664,0.902834008097166,0.7714296326560933,0.9032813225244133,0.6874309000490751
hotel_42,2023-07-23,0.7611336032388664,0.38461538461538464,0.77189763399324,0.5510395344140244,0.6190237868855434
hotel_42,2023-07-24,0.7611336032388664,0.7246963562753036,0.7723656353303866,0.6371076666006144,0.6563835511144954
hotel_42,2023-07-25,0.7611336032388664,0.97165991902834,0.7728336366675334,0.7508310356294376,0.6868327515364225
hotel_42,2023-07-26,0.7611336032388664,0.8947368421052632,0.77330163800468,0.729934100857925,0.6873680112624317
hotel_42,2023-07-27,0.7611336032388664,0.7732793522267206,0.7737696393418266,0.7286381490529169,0.6703022807844596
hotel_42,2023-07-28,0.7611336032388664,0.7611336032388664,0.7742376406789734,0.7949672543119111,0.6724724216994006
hotel_49,2023-07-01,0.6593886462882096,0.7248908296943232,0.658779696326269,0.6839418195615334,0.6719887214962098
hotel_49,2023-07-02,0.6593886462882096,0.62882096069869,0.6581707463643284,0.5926478686252441,0.6408068126513622
hotel_49,2023-07-03,0.6593886462882096,0.6724890829694323,0.6575617964023877,0.5837932107051336,0.6475015626074981
hotel_49,2023-07-04,0.6593886462882096,0.7074235807860262,0.656952846440447,0.6097205843392374,0.6888852688657342
hotel_49,2023-07-05,0.6593886462882096,0.7030567685589519,0.6563438964785064,0.609301843976113,0.6813060750220953
hotel_49,2023-07-06,0.6593886462882096,0.6593886462882096,0.6557349465165658,0.6212854241116265,0.6492388368118244
hotel_49,2023-07-07,0.6593886462882096,0.6593886462882096,0.6551259965546252,0.6726086341271953,0.6723491716869702
hotel_49,2023-07-08,0.6593886462882096,0.7248908296943232,0.6545170465926846,0.6839418195615334,0.6879529535002857
hotel_49,2023-07-09,0.6593886462882096,0.62882096069869,0.6539080966307439,0.5926478686252441,0.6546611463073397
hotel_49,2023-07-10,0.6593886462882096,0.6724890829694323,0.6532991466688033,0.5837932107051336,0.6573423687371469
hotel_49,2023-07-11,0.6593886462882096,0.7074235807860262,0.6526901967068627,0.6097205843392374,0.6842190896878125
hotel_49,2023-07-12,0.6593886462882096,0.7030567685589519,0.6520812467449221,0.609301843976113,0.6786197322201585
